SKU,UPS,Regualer Price ,Sales Price ,category,Brand 
2700730,7033091610,2.47,4.49,,
2700938,61247923189,10.02,20.09,,
2701100,31254662380,2.02,3.19,,
2701209,30851200090,155.63,155.63,,
2701282,30851200100,155.63,155.63,,
2701589,35485955501,62.37,103.99,,
2701837,30045044905,3.69,6.39,,
2702181,84105802020,6.78,9.29,,
2702272,7033091571,2.47,4.49,,
2702314,10223002051,33.61,50.39,,
2702603,4740011579,8.44,15.59,,
2703346,64015419810,61.62,101.69,,
2708097,61247923233,5.99,11.99,,
2709087,61247923235,5.97,11.99,,
2709160,61247923185,21.79,43.59,,
2709459,4116706621,7.9,14.49,,
2709467,4116705070,9.12,14.49,,
2710267,2571569642,20.12,34.99,,
2710820,2571568840,6.26,14.29,,
2710911,34533432208,6.29,10.29,,
2710960,9670555604,308.84,483.69,,
2711265,3600033593,60.79,17.99,,
2711323,3600033592,60.79,17.99,,
2711463,3600033590,54.78,14.49,,
2712818,30851200120,155.63,155.63,,
2713493,3600012778,50.92,14.59,,
2713691,3600012776,50.92,14.59,,
2713832,7524400200,3.29,7.39,,
2713899,7524400100,1.85,4.19,,
2714129,7524400910,3.5,7.89,,
2714160,3600012779,50.92,14.59,,
2714202,3600012777,50.92,14.59,,
2714509,4116709650,4.02,7.39,,
2714673,4116709610,4.15,7.39,,
2714723,64015421584,79.16,130.59,,
2714871,7467665181,10.58,18.59,,
2715290,4329240128,2.73,4.99,,
2715399,7467664111,5.75,10.19,,
2715910,2571569621,2.65,6.09,,
2716371,8037601562,2.3,4.79,,
2716702,4184000106,1.05,1.89,,
2721546,9089180000,28.25,4.19,,
2721629,8019656859,2.26,3.79,,
2722353,73221620410,10.05,15.99,,
2722577,7940026570,3.56,5.69,,
2723641,64015419790,82.09,135.49,,
2724912,7940026560,3.56,5.69,,
2725505,3566414623,32.13,71.49,,
2725547,7940026510,2.39,3.49,,
2725646,73221620400,10.12,15.99,,
2726057,3566414628,32.13,71.49,,
2726396,3566414631,32.13,71.49,,
2726495,3566414632,32.13,71.49,,
2726677,3566414633,32.13,71.49,,
2726941,3566414637,32.13,71.49,,
2726958,30096068804,9.77,14.69,,
2727113,7957300919,3.51,8.59,,
2727121,35879000360,12.29,21.49,,
2727790,30283056931,8.21,12.99,,
2727907,38137115719,6.06,9.59,,
2728012,3566414620,32.13,71.49,,
2729010,84964808524,3.85,6.99,,
2731180,4110080602,11.26,14.59,,
2732097,61247923149,6.89,13.79,,
2733178,61247923068,7.27,14.59,,
2733236,61247923186,18.46,36.89,,
2733426,61271609630,16.58,29.09,,
2733442,60338200190,34.45,51.69,,
2733640,61247923048,2.36,4.69,,
2733756,61247923054,4.12,8.29,,
2733848,61247923080,2.54,5.09,,
2734069,76318970141,589.39,982.32,,
2734093,61247923053,3.63,7.29,,
2735090,61247923066,3.9,7.79,,
2736585,70084795414,89.1,106.5,,
2737393,71591210412,8.77,13.19,,
2737427,64015419800,46.45,74.19,,
2737617,71591210413,8.77,13.19,,
2737807,71591210414,9.46,13.19,,
2739001,57306324558,36.67,58.89,,
2739076,61247923064,3.01,5.99,,
2739084,61247923162,67.28,134.59,,
2741213,7685570059,2.69,4.09,,
2741403,7431204902,11.83,18.59,,
2741692,76318923281,20.45,35.99,,
2741817,76318923282,20.45,35.99,,
2742831,4746916108,6.6,10.09,,
2743029,4746900882,8.64,13.19,,
2743243,7685570060,5.61,8.49,,
2743441,76318923280,20.45,35.99,,
2743755,3566415212,28.69,62.49,,
2743839,3566415213,28.69,62.49,,
2743912,3566415214,28.69,62.49,,
2743979,3566415215,28.69,62.49,,
2744787,2571539898,5.51,9.99,,
2744969,65108019600,1.9,3.39,,
2745107,2571539904,5.61,9.99,,
2747244,31011902003,4.99,8.09,,
2747301,31011902010,7.75,11.39,,
2747764,30997315500,3.09,5.69,,
2747772,30486113201,71.78,100.49,,
2748135,30997316200,3,5.09,,
2748978,30997315600,3.09,5.69,,
2749539,6905582418,23.36,35.59,,
2750875,7050105035,7.17,9.79,,
2752491,3076803553,13.62,20.69,,
2752962,3980009909,4.86,6.99,,
2753150,30573018432,12.94,19.89,,
2753499,3320019724,2.27,3.69,,
2756278,5485951608,12.65,21.09,,
2758696,30067069660,7.92,12.69,,
2759199,68142102202,4.95,10.59,,
2761047,5310000303,2.49,3.89,,
2762060,8131700110,22.88,38.13,,
2762417,8131700114,22.88,38.13,,
2765352,7431202832,4.16,8.29,,
2765972,4746900928,4.49,7.39,,
2766467,2571553014,18.62,32.99,,
2766475,2571553019,18.22,32.99,,
2766616,2571566431,27.61,49.99,,
2766723,2571556000,32.07,44.99,,
2766764,7301037853,3.98,5.99,,
2766855,7301037908,4.62,6.99,,
2768174,7301047905,4.62,6.99,,
2769263,2120003552,8.89,13.79,,
2769388,3160401328,11.1,16.99,,
2778447,4282553457,8.17,15.79,,
2778900,4282553469,10.91,24.39,,
2779023,4282553472,10.91,24.39,,
2779072,4282553477,8.17,15.79,,
2780914,4282553485,8.17,15.79,,
2780922,4282553486,8.17,15.79,,
2780948,4282553492,10.91,24.39,,
2783181,7166100974,2.63,3.29,,
2785467,7560900022,10.56,14.99,,
2786044,3566419269,11.99,21.59,,
2786135,4746900465,4.89,7.39,,
2786200,3566419270,11.99,21.59,,
2786762,30225052547,3.03,8.49,,
2787406,60338210120,5.86,10.29,,
2787414,60338210330,80.58,141.39,,
2787570,60338210420,94.34,165.49,,
2788008,60338210180,11.09,19.49,,
2790566,35497331581,7.49,14.29,,
2791275,3367410295,15.83,23.99,,
2791424,60338210210,22.44,39.39,,
2791499,3367410294,15.83,23.99,,
2791614,1101732261,4.16,8.69,,
2791879,2240064336,5.81,8.59,,
2791945,2240064316,5.85,8.59,,
2792711,60338210240,17.77,31.19,,
2793305,79450311201,4.3,9.99,,
2793735,60338210380,34.05,59.79,,
2794477,60338230190,41.34,72.59,,
2794923,60338230210,50.05,87.79,,
2795052,4110005813,8.4,11.49,,
2795078,60338210280,32.8,57.59,,
2796084,8219511002,3.58,5.19,,
2798734,38021418121,220,329.99,,
2798940,4116701100,4.85,8.19,,
2801009,73942355548,18.21,29.99,,
2801017,73942377748,18.21,29.99,,
2801033,4184083242,1.13,1.89,,
2801041,4184083243,1.13,1.89,,
2801629,36519720214,6.86,12.49,,
2801637,36519720400,6.53,10.99,,
2801645,36519729520,5.5,8.49,,
2801652,36761833540,8.56,13.99,,
2801900,84009311136,7.88,13.49,,
2801918,84009312267,10.84,16.99,,
2802452,85174100894,7.65,13.49,,
2802460,85003928659,8.16,13.89,,
2802569,82785400188,3.97,7.19,,
2802577,82785400191,8.43,11.19,,
2802643,1093995664,5.24,6.99,,
2802650,1093995665,8.38,14.49,,
2802676,1093995667,6.97,18.99,,
2802692,1093995669,4.84,9.49,,
2802718,1093995671,6.49,16.99,,
2806180,1093995615,8.23,16.69,,
2806644,50000137688,131.34,49.2,,
2806727,1227705124,6.16,10.49,,
2806768,1227750051,6.42,10.49,,
2807303,3600051126,61.73,22.69,,
2807311,3600051125,61.73,22.69,,
2807329,3600045591,61.73,22.69,,
2807345,3600045599,61.73,22.69,,
2808178,1093995585,1.52,2.49,,
2808186,1093995586,2.31,3.79,,
2811263,36935570101,33,49,,
2811743,70414200075,93.5,152.99,,
2811990,88589832197,12.79,19.29,,
2812204,88589832145,13.79,19.29,,
2812261,1093995708,5.15,11.59,,
2812600,1093995737,6.49,11.99,,
2812634,1093995740,6.62,13.29,,
2812931,1093995762,6.17,13.19,,
2813020,81000031816,10.91,19.99,,
2813244,35026850329,12.57,21.99,,
2813368,88770904224,222.2,6.16,,
2813376,88778700595,660,1.68,,
2813384,88778700683,783.2,5.86,,
2813400,88770908432,836,25.08,,
2814630,1093995904,44,9.99,,
2814754,88827710743,3.9,9.49,,
2815363,30065930501,13.59,22.79,,
2815504,1650059890,8.5,13.19,,
2815512,1650059883,8.5,13.19,,
2815520,1650059887,8.5,13.19,,
2815538,1650059886,8.5,13.19,,
2815546,1650059885,8.5,13.19,,
2815579,4110059877,10.56,14.59,,
2815926,1023995856,10.66,12.99,,
2815942,1093995510,1.54,2.99,,
2815959,1093995508,1.05,2.49,,
2815967,1093995509,1.27,2.89,,
2815983,1093995507,1.21,2.49,,
2815991,1650059888,8.5,13.19,,
2816080,1093995672,10.43,18.99,,
2816098,1093995673,4.07,9.99,,
2816197,38137202071,15.41,24.89,,
2816205,7295901552,6.99,12.99,,
2816411,81111203065,55.44,7.69,,
2818144,81007448122,482.76,728.14,,
2818284,74935000854,160.38,268.49,,
2818292,74973500086,110.88,178.89,,
2818359,75289715457,291.24,681,,
2818847,81004861026,9.81,17.19,,
2818862,81004861027,9.81,17.19,,
2818888,8680006649,12.95,18.69,,
2818912,8680010040,10.14,14.19,,
2818920,8680011254,10.14,14.19,,
2818987,32420845208,2.35,3.79,,
2819019,5307619864,4.98,8.99,,
2819027,32878599019,7.59,15.49,,
2819050,35896219168,8.57,14.49,,
2819241,31011902301,9.95,16.19,,
2819563,1093995817,11.33,16.99,,
2819670,9243781820,4.21,8.99,,
2821130,36809412061,273.13,462.29,,
2821544,30766307298,5.6,6.99,,
2822294,87735300685,37.22,1.09,,
2822302,1093995905,3.68,6.69,,
2822310,1093995906,3.71,6.69,,
2822328,1093995907,3.68,6.69,,
2822575,1650059891,9.16,13.19,,
2822583,1650059892,9.16,13.19,,
2822591,1650059884,9.16,13.19,,
2823268,3160402837,19.46,28.49,,
2823722,86394828466,13.32,24.99,,
2824852,79285090780,9.5,3.29,,
2824860,79285064925,11.44,5.79,,
2824878,79285006999,15.87,10.19,,
2824886,79285001331,14.29,10.79,,
2824894,79285000912,20.66,12.99,,
2824902,79285002578,25.39,12.99,,
2824910,79285090836,10.49,6.59,,
2824928,79285001400,23.83,16.99,,
2824936,79285088799,16.94,10.49,,
2824944,79285090721,31.75,21.99,,
2824951,79285089258,31.75,21.99,,
2824969,79285000179,15.87,11.49,,
2824985,79285090214,9.5,3.29,,
2824993,30536718701,5.61,10.09,,
2825123,3660283303,1.9,3.59,,
2825537,8307801761,19.8,3.59,,
2825610,75289715174,208.42,312.51,,
2825743,79285001198,25.39,12.99,,
2828879,5307621736,8.83,13.19,,
2829760,9670561693,127.35,199.49,,
2829786,9670561692,149.51,234.19,,
2830784,81046202319,66,6.59,,
2830792,81046202301,66,6.59,,
2830800,81046202302,66,6.59,,
2831758,93764603341,29.25,48.75,,
2831774,93764604171,14.26,23.77,,
2831782,93764604188,17.55,29.25,,
2831790,93764604195,17.55,29.25,,
2831808,88589833025,13.79,19.29,,
2831840,88589832199,13.79,19.29,,
2831857,88589833033,6.11,9.99,,
2831949,1653365552,421.08,116.99,,
2832517,9492204799,71.21,106.81,,
2833697,85004220328,2.7,4.49,,
2833713,85004220304,4.45,8.69,,
2833721,85004220322,4.49,7.19,,
2833739,85004220324,3.67,7.19,,
2833747,85004220331,4.32,6.99,,
2833754,85004220330,4.32,6.99,,
2833762,85004220333,2.7,4.49,,
2833861,9670561691,166.74,261.19,,
2833879,9670561694,102.36,160.29,,
2835072,32435980113,291.89,76.29,,
2835080,32435980213,291.89,76.29,,
2835098,32435980313,291.89,76.29,,
2835106,32435980413,291.89,76.29,,
2835114,32435980112,48.65,75.99,,
2835122,32435980212,48.65,75.99,,
2835130,32435980312,48.65,75.99,,
2835148,32435980412,48.65,75.99,,
2835312,35099113616,32.54,50.19,,
2835361,8202806020,128.7,192.49,,
2835973,1093996012,13.75,22.99,,
2836427,35099113216,32.54,47.69,,
2837862,75618410653,8.32,14.99,,
2838316,7214003711,6.04,13.19,,
2839025,85004220317,4.1,6.69,,
2839033,85004220307,5.7,8.69,,
2839058,85004220302,4.45,8.69,,
2839066,85004220301,5.43,8.69,,
2839082,85004220306,4.45,8.69,,
2839090,85004220320,2.2,4.49,,
2839108,1093996011,3.16,4.99,,
2839702,36602833135,0.72,1.49,,
2839710,36602001015,0.72,1.49,,
2841716,1093995818,2.94,5.99,,
2841732,1093995819,3.76,8.59,,
2841740,1093995820,8.2,16.39,,
2842441,84898500157,81.88,139.79,,
2842466,75289715201,274.25,479.49,,
2843027,34843322240,132,219.99,,
2844504,81004861156,11.36,17.29,,
2844835,2571501391,20.9,44.19,,
2845675,2571501551,4.24,9.69,,
2845683,2571501550,5,11.49,,
2845758,29001348461,1087.68,2175.39,,
2845808,82785400189,4.76,7.19,,
2845824,3500099671,3.61,5.29,,
2846517,35789662110,35.74,63.79,,
2846525,35789653110,13.06,26.99,,
2846541,35789652110,14.22,29.49,,
2846996,30573014572,11.57,14.49,,
2847036,30067347830,10.3,12.99,,
2847044,30067365520,10.3,12.99,,
2847465,1093995872,4.64,7.89,,
2847879,8525185081,26.32,32.9,,
2847887,8525191215,148.5,185.62,,
2847903,85820400418,51.18,93.19,,
2848000,9110835030,6.61,12.49,,
2848133,32420845808,2.53,3.79,,
2848620,61085808490,12.38,20.19,,
2848695,61085800180,14.58,18.09,,
2848703,61085800101,18.43,24.49,,
2849727,81004861129,10.04,17.29,,
2850105,85000530883,8.65,14.69,,
2850121,85000530886,12.74,24.49,,
2850139,7430049420,9.45,15.99,,
2850147,7430017202,9.45,15.99,,
2850261,72379792034,11.78,15.99,,
2850279,72379762234,11.78,15.99,,
2850303,47469075866,9,14.99,,
2850311,47469071707,5.9,9.99,,
2850329,81008782034,11.01,23.49,,
2850345,81008782042,9.78,20.99,,
2850543,19734400215,8.71,17.49,,
2850600,88947641402,8.67,14.99,,
2850618,19588299005,9.03,16.19,,
2850626,19588299008,8.93,15.99,,
2850675,19588299001,8.93,15.99,,
2850683,19588299004,9.03,16.19,,
2850691,19588299006,9.03,16.19,,
2850709,30696907763,9.69,19.79,,
2851277,61678469853,130.93,104.5,,
2851392,1093995863,10.56,19.19,,
2851418,1093995858,10.56,19.19,,
2852069,4116775146,8.87,16.79,,
2852093,4116706006,2.2,4.49,,
2852135,4116700630,5.51,9.99,,
2852242,88438910306,1.96,3.19,,
2852275,88827765409,2.31,15.49,,
2852416,80196757179,10.55,16.99,,
2852556,85000286047,29.03,38.26,,
2853000,1093995825,4.96,9.49,,
2853679,9670561716,246.73,370.09,,
2853695,9670561717,290.1,435.19,,
2853745,9670561718,217.98,326.99,,
2854263,85602300714,5.28,8.39,,
2855856,35099144416,32.54,46.99,,
2856292,35497341241,6.42,13.69,,
2856300,7007468761,56.79,14.79,,
2860138,1093996053,2.97,4.19,,
2860161,1093996006,2.7,5.49,,
2860187,1093996008,4.1,7.69,,
2861391,89910500109,5.67,9.59,,
2861417,81004861152,5.83,10.19,,
2861433,81004861083,5.78,10.29,,
2863074,35898081960,17.36,30.29,,
2863306,32994300610,10.34,15.79,,
2863330,7295948150,11.69,17.79,,
2863389,80882912157,11.59,1.49,,
2863421,80882912158,11.59,1.49,,
2863439,80882912159,11.59,1.49,,
2863447,80882912160,11.59,1.49,,
2863504,87857300086,65.07,144.59,,
2863579,85777100139,49.5,80,,
2863876,31011902249,9.95,16.19,,
2867752,9376460420,14.26,20.69,,
2867760,9376460421,17.55,25.59,,
2867778,9376460422,44.61,64.69,,
2867786,9376460334,42.54,61.69,,
2867794,9376460293,56.25,110.29,,
2869006,30067791806,6.68,12.49,,
2869022,30067642606,6.68,12.49,,
2869295,89830201418,18.14,36.29,,
2869303,89830200130,21.77,43.59,,
2869329,89830214813,30.24,60.49,,
2869345,89830214011,16.69,33.39,,
2869352,89830214812,30.24,60.49,,
2869386,89830214025,24.19,48.39,,
2869436,32420800160,2.52,4.19,,
2869444,63347260226,12.64,21.79,,
2869451,63347260227,8.2,16.49,,
2872224,43900839684,50.02,3.39,,
2874873,73112400100,8.78,15.99,,
2875656,2129201502,38.76,62.29,,
2876290,7007468495,5.8,8.49,,
2876308,7007468210,5.58,8.19,,
2876316,7007468758,56.79,14.19,,
2876324,82785401200,8.24,10.59,,
2876985,7430023883,58.33,80.49,,
2877462,19067900984,4.39,5.79,,
2877470,19067900983,4.07,5.79,,
2877488,38151919118,4.44,5.79,,
2877496,8087820124,4.66,7.99,,
2877504,38151919117,4.44,5.79,,
2877538,1093996025,1.31,3.49,,
2877546,1093996026,1.39,3.49,,
2877553,1093996027,1.23,3.49,,
2877561,1093996028,2.34,4.19,,
2877587,1093996030,1.92,3.79,,
2877595,1093996031,2.97,5.19,,
2877603,1093996032,1.89,3.19,,
2877611,1093996034,2.33,4.19,,
2877629,1093996035,5.04,8.49,,
2878023,1093996003,3.2,4.29,,
2878031,1093996004,3.2,4.19,,
2878049,1093996005,3.2,5.19,,
2878064,1093996014,30.01,41.99,,
2878080,1093996016,40.92,52.19,,
2878106,1093996018,14.67,18.99,,
2878122,74676066134,15.63,27.99,,
2878650,51131224629,8.14,16.59,,
2878676,51131224599,15.19,30.99,,
2878684,51131224605,9.62,19.79,,
2878692,51131224612,8.14,16.49,,
2878700,51131224636,7.15,14.49,,
2878718,51131204034,13.86,26.29,,
2878775,1093996036,5.04,8.49,,
2878783,1093996037,7.2,10.79,,
2878791,1093996038,7.2,10.79,,
2878833,36519750200,7.2,9.49,,
2879781,3077211296,6.77,8.99,,
2879799,3077212547,4.88,5.79,,
2879807,3077212548,3.89,5.09,,
2879815,3077212551,4.88,5.79,,
2879823,3077212552,3.89,5.09,,
2879831,3077212560,4.88,5.79,,
2879906,3077211249,7.3,8.99,,
2879914,3077211252,7.37,8.99,,
2879922,3077211253,7.3,8.99,,
2879930,3077211257,6.77,8.99,,
2879948,3077211263,6.77,8.99,,
2879955,3077211269,6.77,8.99,,
2879963,3077211270,7.3,8.99,,
2879971,3077211274,7.3,8.99,,
2879989,3077211284,6.77,8.99,,
2879997,7214003826,8.82,13.99,,
2880029,73940655629,33.72,59.99,,
2880037,85003634318,748,1199.89,,
2880045,85003634319,748,1199.89,,
2880052,85003634312,748,1199.89,,
2880060,85003634320,748,1199.89,,
2882918,1093995977,1.84,3.49,,
2882926,8680006407,15.67,17.99,,
2882934,8680006798,11.34,12.99,,
2882942,8680006797,11.34,12.99,,
2883023,76318972672,16.19,26.98,,
2883031,76318972673,16.19,26.98,,
2883049,76318972679,16.19,26.98,,
2883056,76318972680,16.19,26.98,,
2883064,76318972698,16.19,26.98,,
2883072,76318972699,16.19,26.98,,
2883080,76318972691,16.19,26.98,,
2883098,76318972692,16.19,26.98,,
2886729,81990301128,5.55,11.19,,
2886737,81990301129,5.98,11.19,,
2887560,84009314080,6.11,8.69,,
2887602,85005427803,39.77,53.49,,
2887610,85005427801,15.9,21.99,,
2887792,88971400313,34.46,43.49,,
2889293,86000091352,23.65,49,,
2889301,86000091354,23.65,49,,
2889319,86000091356,23.65,49,,
2889814,1150906141,8.92,11.15,,
2889822,36519740010,2.93,4.99,,
2889830,36519740012,2.93,4.99,,
2889848,36519740101,4.31,7.99,,
2889855,36519740200,4.65,7.99,,
2889889,1093996055,3.97,11.19,,
2889947,1093995999,3.54,8.99,,
2890002,69736600060,7.85,11.99,,
2890077,23513132143,14.52,19.99,,
2890432,35898001730,10.78,17.39,,
2890796,30023378210,14.95,19.99,,
2890804,30023311010,10.99,15.99,,
2890812,84009311723,10.2,15.99,,
2890820,84009312227,9.89,14.99,,
2890838,84009312333,7.25,10.99,,
2890846,84009311655,6.99,10.99,,
2891117,85777100144,330,600,,
2891737,35789675301,14.95,25.19,,
2892461,7007467083,45.41,71.19,,
2892479,7007467087,50.42,78.99,,
2892487,7007453626,77.35,140.69,,
2892529,5113122718,2.52,5.29,,
2892552,4740067947,11.35,16.99,,
2892560,3600055494,66.26,20.99,,
2892578,3600055479,76.03,8.49,,
2892586,3600055424,31,18.59,,
2892594,3600055418,31,18.59,,
2892602,3600055412,31,18.59,,
2892610,3600055425,31,18.59,,
2892628,3600055427,31,18.59,,
2892636,3600055426,31,18.59,,
2893352,32878501181,9.29,14.99,,
2893477,1093995935,2,3.49,,
2893527,36961807342,10.73,16.69,,
2893881,24291308123,1101.25,1805.39,,
2895738,75597080855,36.29,57.99,,
2895795,3980014480,7.48,14.29,,
2895803,3980014483,9.97,14.29,,
2895811,3980014481,7.48,14.29,,
2895829,3980014485,12,22.99,,
2895837,3980014482,7.48,14.29,,
2895845,3980014486,12,22.99,,
2896322,36761800004,20.25,32.99,,
2896355,84399701609,178.7,249.99,,
2896363,84399701610,21.45,30,,
2896371,84399701611,57.2,80,,
2897072,36519740300,11.06,19.09,,
2897346,76056906408,7.7,15.69,,
2897676,81990301091,4.39,7.09,,
2897916,1093995959,5.94,10.49,,
2898427,84009312334,11.21,18.39,,
2898765,80882912281,8.32,1,,
2898773,80882912282,8.32,1,,
2898781,80882911386,9.54,1.49,,
2898799,80882910754,10.12,1.49,,
2898807,80882912271,20.25,1.49,,
2898815,80882912237,8.32,1,,
2898823,80882912270,9.32,1.49,,
2898914,30067000711,6.55,9.89,,
2898930,30067000710,6.55,9.89,,
2898948,30031209466,5.81,11.19,,
2899037,36373600046,10.37,17.49,,
2899045,67811200084,6.44,9.89,,
2899060,4160800311,3.99,6.69,,
2899250,30316023475,7.84,14.59,,
2899276,33335039755,7.26,13.49,,
2899797,31184517131,4.95,8.29,,
2899805,31184518601,9.35,15.59,,
2899821,31184518591,8.25,13.99,,
2899839,31184518615,7.54,12.59,,
2899870,30065153004,15.73,24.19,,
2899904,4110059416,7.34,13.49,,
2900777,4282553482,10.91,24.39,,
2901601,69460300000,18,34.39,,
2902286,36382426166,12.18,18.99,,
2902351,7007457236,47.29,15.29,,
2902757,7007457807,46.31,15.09,,
2902765,7007457801,46.31,15.09,,
2902823,5310032118,2.09,2.99,,
2903193,5256913824,10.56,5.99,,
2904761,38137116123,1.35,3.29,,
2904779,38137116124,2.98,6.19,,
2904787,38137116125,1.83,4.49,,
2904795,38137116126,4.37,7.89,,
2904811,38137116128,6.42,11.69,,
2904829,38137116137,1.83,4.49,,
2904845,38137116139,2.98,6.19,,
2904852,38137116140,6.69,13.49,,
2904860,38137116141,8.85,17.79,,
2904886,38137116143,2.98,6.19,,
2904928,38137116146,4.04,7.39,,
2904936,38137116147,5.88,10.59,,
2904985,38137116153,1.98,4.79,,
2905297,73221630108,10.12,15.99,,
2905826,1650055939,4.89,8.69,,
2905867,85820400404,36.03,59.19,,
2905891,1650055942,4.89,8.69,,
2906402,35789679205,2.42,3.59,,
2906675,38230500302,3012.29,4915.59,,
2906683,38230500602,1600.45,2611.69,,
2906691,37260330214,98100,99999.99,,
2906816,30113578301,6.62,10.49,,
2907400,88438911117,3.48,5.69,,
2907426,88438913551,4.07,6.89,,
2907434,86000841791,9.22,15.29,,
2907442,86000841790,22.48,37.49,,
2907632,2571501595,4.95,8.99,,
2907640,2571501531,4.95,8.99,,
2907657,2571501594,2.75,4.99,,
2907665,2571501547,2.75,4.99,,
2908135,35898082630,29.38,50.99,,
2908283,3660209191,1.9,3.59,,
2908374,72847021315,10.35,16.69,,
2908382,72847022150,5.97,9.59,,
2908416,3077203339,50.18,5.99,,
2908549,61679732121,70.36,105.59,,
2908556,61679732122,56.9,85.39,,
2908564,61679732123,40.15,60.19,,
2908614,82238300635,58.38,100.69,,
2908622,82238302401,8.43,15.19,,
2908630,82238301080,6.44,14.19,,
2908648,82238300810,7.28,15.79,,
2908655,82238302565,0.01,0.02,,
2908663,7502010637,14.42,24.79,,
2909083,60600062086,12.11,16.89,,
2909091,60600061263,12.01,17.09,,
2909422,60833700162,15,28.29,,
2911477,81005386061,13.19,26.69,,
2911501,81005386062,13.19,26.69,,
2911519,81005386068,11,22.19,,
2911568,81005386069,11,22.19,,
2911717,81005386108,11,22.19,,
2911758,81005386109,11,22.19,,
2911766,81005386112,11,22.19,,
2911808,81005386113,11,22.19,,
2911824,81005386116,9.35,18.99,,
2911832,81005386076,9.9,19.99,,
2911907,81005386077,9.9,19.99,,
2912004,81005386117,9.35,18.99,,
